N,P,K,temperature,humidity,ph,rainfall,label
36.83694292635709,135.7047035221834,203.75846809015778,11.755610890026542,80.43502973666908,5.502966096450742,73.9382647430864,grapes
88.0833329909812,37.55249300884611,14.772610062136568,25.16301254094249,66.08340605059405,6.454389431128531,62.1284359343827,maize
7.414537705725901,17.287197610135618,10.311738911855834,10.157803113331452,91.49988569905926,6.481339853129021,106.91526955659204,orange
21.22791701616302,26.7496919948867,27.17871681518337,26.992069475046137,47.7120514675204,5.701944607233246,95.7304313036129,mango
24.272755526743396,35.073577904643976,20.46687876299068,28.898936413828288,43.47928648463566,8.927996935388684,72.11007888739753,mothbeans
95.13440445626819,51.95785160711214,35.58337452284052,26.22372266926847,84.11038576985024,5.54365587690512,286.1070044469382,rice
59.10471753878373,68.82039512410881,80.5368836901153,19.093748088912115,17.919116378301272,8.167547331715017,70.12230853001026,chickpea
58.57362461738114,62.518296357103964,52.08256785026975,43.69013295489949,92.94212241913131,6.612941849925473,103.27622733690619,papaya
119.98355912789349,40.107552604757736,32.108178801056035,24.21402101541545,54.32086268566889,6.729559552997198,115.81764477238391,coffee
57.61097505451512,60.34187579121267,84.40222511684392,19.042704523035383,17.69226228391927,6.586039835268583,75.02737492925404,chickpea
35.017792482163586,130.57138484634328,203.60604125988374,22.479589758892455,93.64042057255188,5.899621754252542,101.80341115795186,apple
12.234110779377135,63.28854758579907,17.37408902309323,18.3393546124551,19.51695978339649,5.723161032853475,137.77918740910897,kidneybeans
41.72924207362084,72.66607081102744,24.81317222002147,33.981234053807334,67.3125985581023,6.498592026421356,72.6432185514387,blackgram
39.03640497647603,57.972316583071354,85.12651916113414,17.89816287277444,15.545762970228784,5.994668803332691,69.21575352853534,chickpea
14.919796558365203,17.92669075651815,29.749479124220205,29.782808524780307,52.023634749128576,5.179646467602096,95.59300241962298,mango
10.45253853280975,35.36364443568013,31.389987066563958,27.85174797812977,51.99652666797387,6.476666977757697,99.9075971858935,mango
20.72804794474109,7.150471841263517,45.85918219040604,18.84700657047483,89.32338760969071,6.081758605615839,114.18925678991339,pomegranate
57.92913921633267,74.73060537785918,24.304991589673488,25.23057946142008,61.353305206276474,7.273548789014954,69.05650396024451,blackgram
33.311763786716114,80.22598961313905,21.770000479028838,28.465109417149485,65.75368898183133,6.5973232308700265,69.9818161675493,blackgram
83.16182778188877,22.067155048974893,54.02552763252549,25.993487612958344,81.63417917929341,6.271713144963911,54.239254279735995,watermelon
31.243847651149913,11.476300897992651,29.610417782238645,25.347710455250212,98.20096858372474,5.572865174431378,218.64198813227054,coconut
99.94547083878385,75.92518825580574,45.81477203262057,25.488943811047573,75.73040363950223,5.599386611709503,102.8878660537355,banana
0.6154742061426486,61.79361114808443,23.126092228120772,15.414528171725674,18.4811110256703,5.615866397602702,138.94279541426712,kidneybeans
14.630825112985494,124.83796054488121,199.30688432068675,18.52479893757347,80.60643178425322,5.556010522029433,70.11848732894404,grapes
27.39795542919845,70.81498690141191,22.886676543142407,23.409743477378417,46.22511067495226,7.118071912573354,151.816738841421,pigeonpeas
68.03618716890276,70.26089494454112,53.304746943564325,31.236732773506873,93.07285682353714,6.987139962266857,54.867598459970836,papaya
110.8878640917697,6.219868828386468,52.903779787893995,26.44166227878918,88.77962317697083,6.317238513870526,46.60738482526318,watermelon
16.248498297207284,65.12211605557934,18.313258088792175,27.704216075808294,69.0787155378445,7.057679638716463,43.13448126639971,lentil
39.963566955665996,131.87841543026977,201.95144641192474,24.642584144379317,80.82725050367209,5.964066368914119,69.33731337427385,grapes
67.44233504070137,43.19281736499214,39.10131104031506,26.016631340577796,85.01812921859,5.996619995631035,186.99978917211283,rice
107.95039499363664,88.99482307730307,53.23716448107854,29.076651697006625,79.99348053997228,5.908758571996139,112.5244161946212,banana
17.20548040730182,16.311758606795287,14.186973024944777,16.404901834114217,92.02586809108531,6.625077922352887,103.00258322607556,orange
52.3654588852713,73.5069237152048,78.79726403164149,17.289368277000953,18.53679595061081,7.846934428085609,95.27492667880533,chickpea
29.334501898373492,72.05856320584473,24.035093247855578,23.21593984046146,36.66584572000993,6.965855939751882,162.46288888342997,pigeonpeas
34.01053704882089,20.908339684493434,42.134562449000136,18.7452450902764,89.84985978450723,6.633473031041165,111.18478671854069,pomegranate
41.581929418782714,67.42542725792836,76.25867910195609,18.999015766422676,16.424783250402104,7.121998341211482,78.53359942798284,chickpea
12.390458734683849,30.1963445879879,38.15768660933633,20.849413390868364,91.33200210040897,6.278565272334393,106.30154919621101,pomegranate
49.56807374176282,73.59516110952981,17.646253663685727,27.137105644264743,63.16145265544387,6.544497342906169,73.47913044248382,blackgram
18.89006609133301,6.569852060437247,10.159378058807595,14.726258575628492,91.14519834981355,6.109701632361295,100.15240850084199,orange
30.300686513993433,63.76006009585139,19.013342263240254,33.84976490295947,61.61263383221609,6.577030469060369,68.57835706114912,blackgram
5.92253058824624,143.72106341147423,198.58057316152502,21.18168452982474,90.21579276614422,5.561118243093943,105.52975331607536,apple
107.42147415946388,88.71385504940432,52.686134807270186,29.553704914368737,78.05946970965748,5.806029592406411,99.43445123578796,banana
20.775240609506337,26.400010746605943,27.677175774820743,26.951850195104466,47.770849186302144,5.701597420180335,96.1813433953766,mango
27.318584705379283,65.50918131827919,17.469464958505466,20.09578512687916,23.16037731016135,5.592033302403467,73.39387394310033,kidneybeans
54.25615579343963,76.45467373524772,84.94178822121222,17.133800297487024,17.34011076123378,7.837169430475955,83.7781403423152,chickpea
0.6591796488241687,36.34615924096447,26.309794400161266,34.086833112426426,50.65445481709151,5.1031648117913555,96.99922426496818,mango
39.0666256356298,35.984285988029676,21.985387273088243,29.43483290147268,60.651802682091144,9.080771043299807,34.0350424050599,mothbeans
55.80995252773945,57.88205303979465,49.59612830121855,37.105231996054926,94.32532529656352,6.69364438790947,171.29712627601634,papaya
117.10554122691877,17.93992341771067,51.433543283603605,27.989780307685777,90.61473712739904,6.5608997222716665,20.241862120313467,muskmelon
88.005179660983,54.95942618883181,44.08175814772082,24.65661171709803,80.38329243947354,7.739295540632144,254.6494744019919,rice
91.83788205339754,43.621733076717454,14.782465778370646,18.900837517431842,65.90922791293467,6.084716066824036,94.74709621548591,maize
73.20241739205869,56.83015984107531,41.31272784494625,21.386518056402487,85.08767731638511,5.8310962557820725,271.5424951320781,rice
3.102602524369119,66.82455759927157,23.5563537424868,17.033771167095214,19.855974805876603,5.5182081785042785,102.7857404659793,kidneybeans
46.98005266437742,79.93589921189573,76.99661404108781,17.232207155733924,15.983122084944249,7.563302431463681,72.698889175942,chickpea
9.766343856424852,55.095682925414316,22.86058566068889,21.090583150884495,19.7324803442401,5.719271780542577,138.14573219273709,kidneybeans
7.542708755703446,125.97096029511238,201.854209454769,16.75168392947267,82.23105200004272,5.66209463837206,73.81622665461697,grapes
31.051594279995093,68.38659801813941,44.92907477824858,42.93786426273589,89.81446770257799,6.935890419189064,196.34454295645406,papaya
132.1194593834481,40.74773560965738,21.657147059486288,24.344168695230277,80.88917889955468,7.799020181071596,89.3619163856972,cotton
81.33668180019019,47.727124209220015,36.28193508050647,25.78946915173131,81.73230419159037,6.354828902073341,193.28073136608992,jute
34.32896144372881,59.072136226806485,23.229720343004296,28.631783266222993,83.39368803496194,6.931883340769074,56.33846416664333,mungbean
62.0102339144502,42.585099896799115,19.137492382330823,18.505574653896282,55.35405799925395,6.638913336427172,90.90729215275304,maize
21.729470107629204,138.21095940253727,195.0877037750767,27.846607199644655,83.5777634546695,6.208632541807053,73.60275320179049,grapes
11.247393180351184,60.155451592334906,23.607632995442493,27.3633706521866,88.51723095862287,7.0413716375535005,50.00257662077025,mungbean
98.82231742825624,92.08458723985481,47.145499650880865,28.149859636567545,77.38010224703807,6.32688010124437,103.95432033088132,banana
33.93228437922423,6.139373420328493,26.76750619484777,25.84209381278598,91.0365181529323,5.847640121354658,148.0311198611022,coconut
72.07369873328787,50.88978348094775,40.87683714695214,23.179305343654654,74.04427305214998,7.420714840169414,199.63452079889782,jute
16.985182076451597,51.867448052103285,17.299241656573997,27.902165901018403,86.8035051421985,6.360390555456132,45.73860360756976,mungbean
37.44335155820947,137.87327737632202,203.52590786812578,25.145686296032636,83.33743537966083,6.332038952455738,73.45127692027398,grapes
6.164368525890436,69.51042885492822,18.810892315512827,26.93216217213566,41.65314026722658,4.747506233959238,93.91728218902826,pigeonpeas
12.352437891212773,20.107918040886947,39.469787128224944,19.900757901913195,86.36881697376438,6.0407991503911065,111.32171554782782,pomegranate
7.366165811091084,50.18439230365391,21.6479405900817,28.691084281316954,89.37505833788218,6.203414175324702,50.502284136056204,mungbean
21.402968314488458,70.0943726326326,19.55876989866628,18.18916632864668,21.123053980902018,5.509582098552576,69.61729192205924,kidneybeans
43.44477829295337,61.08919354021121,19.511464070259155,26.813006905214795,61.80446269772368,6.805892374750518,63.24163080667261,blackgram
7.087232930350214,59.52161139135173,16.62457870909464,29.514198102552403,35.8245418944881,6.232519601450337,187.99548269520142,pigeonpeas
40.81259797456513,4.6221659288081165,28.856837975321728,28.533677109884266,97.78904020477239,5.835910748119864,160.3983065109713,coconut
107.15111847229096,4.771489914230992,51.94658115731937,26.731485266129244,89.5459193886623,6.888789253258288,57.869429075616694,watermelon
4.299553643615685,40.828383469406724,19.561556203652003,28.085150150215327,83.62452915854132,6.653001072213405,37.672424037558294,mungbean
63.1666810996557,44.302010519678355,42.51700435090155,25.61065847365768,84.09721954161229,5.538181177582285,209.78708657191535,rice
132.54073121234038,49.6410675399202,24.693049578196774,25.775838889787583,81.55819982816973,7.570360677230949,99.77130142153378,cotton
36.52349719337272,135.47307878049057,205.7863678740052,11.895125665695344,80.44328683979823,5.512337735549536,73.46363999965595,grapes
48.28189771419654,68.1038662783689,21.98942098650712,28.505086343326102,61.37262914282433,7.121618924756265,63.4167453062936,blackgram
30.20897288956266,127.59010037478537,203.33096545049506,22.57587774957174,92.54389081865824,6.1369622992853605,100.88943194609018,apple
18.392738897284897,35.87035639879943,24.130911289180688,23.994587403885287,54.24401757583651,7.220202189211127,33.931948265527325,mothbeans
66.58643315386347,55.276254749870006,44.94247278011697,26.258966159501984,75.15401459790286,7.253176805982393,181.82685753952978,jute
101.27177186575882,30.97234514218255,25.25992922654966,26.766283090294667,69.6415521279808,6.8682281007156725,158.73534539526332,coffee
21.539087985933115,39.01097451035213,20.051573615020544,26.958946216717475,51.92448763628265,7.393024370422165,60.59652494632226,mothbeans
68.46684658961578,55.19864854615335,39.08710748281452,22.837882543291336,82.3228626929895,5.701293347101145,270.27361051362254,rice
66.27837795114554,52.93724448296723,41.044410543011935,25.11771381847011,80.3852243892818,7.768884336085035,257.6219993042164,rice
22.18178206376814,143.62282668780568,196.18114583808787,21.87076243006368,91.15121462487333,6.517445079947239,117.89090834364839,apple
7.516536601398847,44.87291082954438,14.445463008810885,28.07737973138728,60.711867249351464,4.601058830368176,33.55541508178308,mothbeans
83.41289766133694,59.875636488613054,35.389330367669814,25.559791933007272,79.74601045611486,6.909129491929064,200.8973552887928,rice
116.87126966037485,79.17642797696347,48.8562011699327,25.3775938058644,82.64377768901366,6.172207856231969,112.84511817408755,banana
70.37225721025028,44.03540242555265,18.94691155278497,23.320233351642507,73.33080368042182,5.852040495619283,93.74950702038977,maize
6.221664629260229,65.90040735467335,14.29260604102899,34.967529957938964,30.389953083395298,6.349761362087668,159.0117294047848,pigeonpeas
34.86926086284829,72.19564107808358,20.710339771400026,33.98202626138175,64.38998873821255,7.731520290657822,66.30822998691414,blackgram
21.65299169067689,70.16836524127012,18.77171685753004,18.18335113223102,21.350295017332115,5.517350599154794,68.30060526633105,kidneybeans
37.062081083625934,51.721726490921135,47.44533984428608,43.044135654632285,94.12596734455151,6.550523298804316,211.3025414249562,papaya
60.75340976885408,43.93651921578403,17.795282187752342,26.074846312723345,71.75214742984505,6.939042940115294,102.76543152907709,maize
95.21151808530011,74.78941736419074,49.416836453207395,28.018479873371604,75.6137225257366,5.613655212116691,118.81231084115639,banana
108.04581508671578,22.31031379692274,45.790595781048346,26.103751569865818,86.52691875881757,6.127921346313938,52.66302945782157,watermelon
42.54396545490953,78.5065859175647,22.351688778450004,27.74040872231818,63.561119745929105,6.796321296080251,68.94998698942439,blackgram
